"ID1,N,4,0","HHID,C,15","HVIDX,N,2,0","QHCLUSTER,N,4,0","QHNUMBER,N,3,0","QHHOME,N,2,0","PS104_1A,N,2,0","PS104_1M,N,2,0","PS104_1S,N,1,0","PS5,N,1,0"
2019,      126503001,2,1265,30,1,0,1,2,1
2019,      126503101,1,1265,31,1,0,4,2,1
2019,      126506001,2,1265,60,1,2,4,2,1
2019,      126506301,2,1265,63,1,1,6,2,1
2019,      126507801,2,1265,78,1,1,0,2,1
2019,      126703301,2,1267,33,1,0,5,2,1
2019,      126703501,2,1267,35,1,2,5,2,1
2019,      130803701,1,1308,37,1,5,0,1,1
2019,      130803701,3,1308,37,1,1,0,2,2
2019,      130803901,1,1308,39,1,1,0,1,1
2019,      130803901,2,1308,39,1,1,0,1,2
2019,      130803901,3,1308,39,1,1,0,1,3
2019,      130803901,4,1308,39,1,1,0,2,4
2019,      130807601,1,1308,76,1,1,0,1,1
2019,      130807601,2,1308,76,1,1,0,1,2
2019,      130807601,3,1308,76,1,1,0,1,3
2019,      130807601,4,1308,76,1,1,0,2,4
2019,      131105101,1,1311,51,1,19,0,1,1
2019,      131105101,3,1311,51,1,7,0,2,2
2019,      131408101,5,1314,81,1,2,0,2,1
2019,      131412001,2,1314,120,1,13,0,2,1
2019,      131618501,2,1316,185,1,3,0,2,1
2019,      132604101,1,1326,41,1,6,0,1,1
2019,      132604101,2,1326,41,1,5,0,1,2
2019,      132604101,3,1326,41,1,5,0,1,3
2019,      132604101,4,1326,41,1,1,0,2,4
2019,      132604301,2,1326,43,1,5,0,2,1
2019,      132604501,3,1326,45,1,2,0,1,1
2019,      132604501,4,1326,45,1,1,0,2,2
2019,      132616001,2,1326,160,1,7,0,2,1
2019,      132722101,2,1327,221,1,1,0,2,1
2019,      132722201,1,1327,222,1,0,1,1,1
2019,      132722201,2,1327,222,1,0,1,2,2
2019,      132722301,2,1327,223,1,0,2,2,1
2019,      133408901,2,1334,89,1,3,0,2,1
2019,      133414601,2,1334,146,1,3,0,2,1
2019,      138002201,2,1380,22,1,15,0,2,1
2019,      140703901,2,1407,39,1,2,0,2,1
2019,      141110001,2,1411,100,1,8,0,2,1
2019,      141512701,3,1415,127,1,1,0,2,1
2019,      144312501,2,1443,125,1,10,0,2,1
2019,      145507801,4,1455,78,1,0,6,1,1
2019,      145507801,5,1455,78,1,0,6,2,2
2019,      146212301,2,1462,123,1,10,5,2,1
2019,      146807801,1,1468,78,1,2,0,2,1
2019,      146905101,2,1469,51,1,4,1,2,1
2019,      149903701,2,1499,37,1,10,5,2,1
2019,      149903901,2,1499,39,1,15,5,1,1
2019,      149903901,3,1499,39,1,2,5,2,2
2019,      149904601,1,1499,46,1,6,5,2,1
2019,      149904701,3,1499,47,1,1,5,2,1
2019,      150100101,2,1501,1,1,4,3,2,1
2019,      150100301,2,1501,3,1,15,3,1,1
2019,      150100301,4,1501,3,1,5,3,2,2
2019,      150100401,2,1501,4,1,2,1,1,1
2019,      150100401,3,1501,4,1,2,1,2,2
2019,      150106201,1,1501,62,1,4,2,2,1
2019,      150107601,1,1501,76,1,1,3,2,1
2019,      150107901,2,1501,79,1,14,3,2,1
2019,      153709901,2,1537,99,1,3,0,2,1
2019,      155101201,2,1551,12,1,0,1,2,1
2019,      155704601,1,1557,46,1,1,0,2,1
2019,      155804901,2,1558,49,1,2,2,2,1
2019,      155913601,2,1559,136,1,2,1,2,1
2019,      156110501,1,1561,105,1,0,1,2,1
2019,      156308001,2,1563,80,1,10,2,2,1
2019,      156308301,5,1563,83,1,5,0,2,1
2019,      156604601,2,1566,46,1,3,0,2,1
2019,      156604701,2,1566,47,1,10,1,2,1
2019,      156605001,1,1566,50,1,7,0,2,1
2019,      156612201,2,1566,122,1,0,1,2,1
2019,      156612401,1,1566,124,1,0,1,2,1
2019,      157511401,2,1575,114,1,2,0,2,1
2019,      163100901,1,1631,9,1,0,2,2,1
2019,      163102901,2,1631,29,1,1,10,2,1
